AuthorId,PaperIds
65902,1440202 1365610 211901 161663 2174609 1827703 1223158 1137140 2102227 398450 458993 183920 2164719 991341 642284 1802279 518041 1098216 431441 2216805 1156579 1562341 1671133 754396 1287899 1765082 1222488 2182743 1991694 117331 1954002 570321 2078989 701772 1331275 1188682 1716680 1501917 1053254 130628 1606210 928064 1948734 35530 29684 1762313 264373 2037812 1377011 399920 1532335 1861422 1832365 774572 869160 385191 2143013 2125787 2204720 1056159 1424926 863515 304409 933271 531734 977173 1879825 1170237 2114794 1304846 193805 372491 1319040 1240713 1275653 1767170 409601 34176 
69106,1189923 1531260 1526520 1621417 1032694 1860853 227124 509103 771118 81258 1479977 173352 2090085 54560 2164446 209711 1374647 1058966 660755 1948561 982864 177103 2171534 1147723 215753 2216517 1436228 811011 123586 329409 328448 
70989,300794 817138 1367879 1729000 1679590 47333 1842656 1979674 1176345 418296 1194186 709 72511 1868810 603128 1571441 109357 910427 1954271 167643 1047959 1710545 2033868 699015 764870 
71270,293983 1051708 1196699 891352 202871 1026646 989877 1270484 1709320 1365487 1318670 1676299 2208008 1676549 760612 525155 
71894,1266207 1823966 334714 1528051 1140013 1299505 822872 130814 497910 2217204 1022448 2046958 1566955 2035434 2171113 244195 578274 390608 1708760 1223381 2206158 300705 349379 483248 138681 342951 891553 175775 419996 1627801 2198425 214659 2215809 1941120 151421 366575 503925 719727 1175660 1619819 419175 2144102 1185695 2025403 380001 526428 381783 1782857 1427783 1282096 1964589 146202 101913 546327 445959 803595 1668717 661751 823763 2083867 190403 1198942 1675644 1943273 649356 1955567 698257 1914091 596969 2185958 1044948 771280 573600 651199 2042783 1415097 1607090 1433504 1756015 1703406 1439629 1703291 1889144 1128308 906864 951406 274406 1084253 921188 2096211 166734 1104970 1861695 850788 411186 162092 189670 434790 509964 1114553 1894917 
72267,27172 12040 577527 120384 1105462 1635138 496579 1446227 1795605 388011 2126495 101387 1991540 866546 749809 1954322 2033253 1516372 1016273 562512 1156294 106645 908588 403712 996265 790522 1449168 589078 1957942 773906 824058 1617934 459133 778235 1661562 712952 428655 1911406 1884112 593760 536408 332883 664981 1539005 2155508 1519788 1478952 127904 1828980 39746 1455244 459274 1530885 
73294,1886917 302971 1237242 995779 1049660 1881658 2048888 1340214 2181428 987059 843951 1358059 2069290 1560297 1177895 1771362 1854625 1181470 2248347 192281 1808216 1021335 277208 1159437 2006533 1563211 928409 1560517 1666342 1570213 2218198 227459 
74285,2097756 261507 1989467 1830459 2139559 2154649 1726158 229640 10438 386138 1480695 84723 684716 516073 72360 1419974 1257249 1902488 1663190 811348 45394 897605 
74901,1468285 550012 1616505 1082104 1189878 1238389 1726952 951022 342637 649960 234852 2035936 1959519 1842014 1471577 2111959 1751506 2062288 1678410 787399 2224966 1583045 1714496 235765 1846713 1873080 615049 1298142 1815337 509091 1238434 1042629 1577623 1063187 551784 844303 1875726 456076 8842 1210889 4032 39151 887240 1811993 
75651,473927 948765 2107881 
76411,1913882 54555 786542 1549403 2168995 169923 738033 1878244 860466 
77110,91177 2081398 1724585 1718430 183529 1073785 1253720 1027318 1296350 135051 599562 944993 118564 832289 
77711,1572741 80687 1758301 843863 1416952 2049783 1478280 861533 491882 67025 2209456 74735 1359533 525195 218858 301000 1281991 495813 
78493,40890 1916790 647166 65777 1426602 1993510 862437 316260 2043490 2108956 1588883 644370 184896 260341 969406 65908 2052403 1874034 461932 1886684 670560 896287 206302 178843 510805 464720 2100172 2210248 
78599,1181769 1612821 1255070 1821033 2043222 594640 1927422 1646043 1365958 
80457,619772 1425912 1538758 822683 802393 1016983 595859 31747 977857 1415545 1326649 1875447 691317 2089969 516461 411818 453992 1202918 601309 1974484 93207 1357769 1913286 321346 
80767,1983499 1086480 871818 301622 1387931 441534 2082637 1275187 1206241 
82062,791167 2206589 1169404 2206661 735737 2258857 843443 2212179 347121 153455 2040210 1636588 1836651 1754089 2034279 1858217 1188450 2064637 1960799 1362426 900047 765656 1960023 506963 773260 1312977 154703 1421517 746700 1002252 1120320 2153031 2221125 1272186 72256 1923646 1348285 371770 320184 2243126 56501 315827 2183346 1667632 1216045 1894700 1670599 1585820 1251752 970405 1475875 1662495 91676 616475 906775 645652 1603203 425234 1981585 189165 1452430 22412 150154 1639916 956166 929413 554755 1280107 282113 1486820 776010 1308230 1548609 1695022 806052 640889 
82268,1510429 1133983 1248923 832225 1419970 1932063 1351026 626482 1305771 1435236 1081691 2122651 1865682 1970891 1404352 1472908 705474 366720 1320169 351998 1956925 1514358 1291054 762018 94483 
83144,1151570 1571827 973399 265916 1778075 869778 1459724 1186577 2041988 965487 17300 1591643 63736 1343926 291915 846619 2014725 1258428 733499 1831039 1031921 423790 82923 1291235 1447775 252628 1076944 671137 1694646 553012 301484 1282731 840687 970146 895258 360580 2157979 70500 2180548 2154038 1449681 1185999 1941037 2203681 1842205 1972879 
83382,1528956 307319 1767413 2124659 2004456 208752 1611181 2188012 1497963 270314 1509480 482660 723869 2017700 628568 1199766 2252625 2066380 1986699 1153868 853000 1167894 2035268 1769091 1466419 
86186,1311057 2056515 164607 2216170 876484 1188730 1249092 2116973 1194859 1521130 105959 202724 602978 1933665 432250 2145360 1447630 719952 1773252 1135168 674367 281148 325945 1844022 775476 2238771 141489 1181744 192559 2045614 828071 1755690 2235304 1006887 702243 1562273 706848 2097438 661658 1572249 1073299 196496 1621389 2129033 
86906,1301000 1228062 1455499 78160 353944 1464600 1678606 1392163 303064 630141 613870 1786478 1858960 682493 2103509 883087 1117215 512860 681355 1421939 322090 1726144 460774 2206916 1743574 1290665 1253022 1062395 1831158 2105331 127986 208624 1207888 1972960 1197023 862686 1053911 2029268 1811410 2035661 1940429 99274 825545 1973957 1083837 786108 1421243 1285305 99742 2056881 1434544 330397 1444010 767398 447904 1726533 751774 706205 42907 488344 1609870 272012 1074824 666242 1567872 24701 2105723 529017 2166135 2102646 911477 873332 1911921 1494637 1177962 1303401 1436006 1203299 885857 1612384 1698653 663639 375638 742499 1812044 1765706 2247749 1073476 2079799 2133046 90933 2214152 360227 776736 1315353 1915153 638987 1450249 547586 
87472,1708319 349757 1061055 2062807 1828502 865589 1687764 1683152 828718 605549 477271 529513 976964 1882432 465888 
87909,162903 2166733 1858415 1491566 1813896 15733 1262957 700258 1005390 2257741 1166804 2020892 359419 871337 1244662 2255342 927725 2208742 560100 807907 838624 1124830 1718607 1529456 166358 435669 2169300 305619 1057745 1531850 1627248 1167814 245336 1913786 671673 1885110 1370545 2102941 506285 558505 1008040 1522074 2089369 2083696 250263 992238 1563027 680316 895039 440696 1458665 926581 1130868 814451 2239345 890736 976751 45413 1118047 2213724 1437156 2092884 135139 1284432 294735 2148167 2082109 440121 1707832 2074675 1695026 2014510 1953580 807211 1171754 1031463 1487141 1830180 1919776 1195806 1801497 92431 1624333 2126976 360405 1746686 1604348 1863417 2173176 88823 340726 1416437 224723 1456880 1989355 1998492 1476838 1691003 546018 1551585 1521375 1377968 2193615 1154251 1552578 1053887 1781944 702135 860446 1859762 1000989 1606256 278174 1180316 1865583 542873 1475656 635031 2186384 360076 378305 1066628 297897 180864 2223637 1057404 1668730 683112 392304 1898002 2060395 353384 1370215 1898594 69725 1783386 568402 2216522 1504840 1652295 1884736 579647 57405 826933 780339 54792 1223215 213031 2102534 1505825 205341 660506 1783832 2240534 1261586 532497 1033133 99336 559111 1548806 1209522 1218623 204028 1210332 1084378 1595852 291265 1741232 2168601 1984422 493723 1109399 1979786 1902469 1822081 575359 1635198 393569 696632 874578 27969 1139491 477446 263424 751854 136941 795772 862949 1910496 665820 421586 1602621 1408198 1761210 1511088 23212 501416 181920 1877661 671271 290950 1645701 1290248 1286771 1919076 887384 1223234 895036 1497663 2244664 618548 2087464 69143 601109 1170446 1129042 1561088 
88726,1883552 2229813 288551 1161155 1242111 1715449 826592 99701 1250115 2175928 1567118 1374814 1180852 1252851 306930 1780209 1722672 806767 952238 1944105 188837 1510174 1987676 356123 943598 1987864 1915064 1454286 93652 142227 1819345 1523022 531081 1662781 1460231 29254 60128 
88739,401801 1178554 532064 160953 1721849 334483 760429 878052 956067 1983312 819615 1555996 1226631 332612 2126871 888195 1385347 134706 1820377 295573 52371 277968 2222061 1149644 50976 1700688 
89390,1127457 2230538 4106 1956368 661943 1767276 1042367 203436 1463702 921510 1032255 1525297 703789 1467407 1338856 2115907 1180331 1215615 1001589 1557958 181704 1533350 692127 2208252 703482 1959923 1075342 1854445 1122283 1132517 112606 826359 438227 88984 196941 2190885 199116 2063030 1955701 1458629 1037759 31166 1211322 449974 1395784 352157 657837 833964 83369 2158501 608153 1565592 265621 312724 1521048 617864 670599 877955 1424258 1910145 995195 1503093 2222964 1656381 1937772 937323 2042218 1182569 1254755 2053473 688479 2164265 543801 526844 1237839 133965 34633 1137987 2202433 878388 180023 1302035 1704239 2016902 571660 1190151 928516 20225 1086716 1936120 152105 1028335 958929 1660132 1318331 181028 598742 1706707 761033 489719 587958 1922228 917679 479899 867989 2031757 1233550 723590 1784452 2140289 1233017 1831543 899692 908393 714915 2078907 1471069 395961 863316 1192515 1484860 1034809 1898039 733237 1669172 506419 1282098 898092 2126883 1054238 1995802 1580057 510995 1237517 1344006 872755 1101300 2139167 2123322 2105208 367147 363514 665765 1106930 1640308 2079952 546919 655835 1353028 441203 1001442 266762 444099 1716256 1605088 197533 142021 374805 1036811 839274 616957 447954 854730 2202879 771814 1335273 631633 1154723 932610 469749 1322918 1380897 1712386 365590 1686359 926245 385365 98947 2023690 15276 2099732 402921 115025 1370875 1657959 1256921 2098935 1665986 1562557 125883 2059691 1469864 7071 1297310 796560 1945237 2208636 1447053 537547 261472 1106258 506188 1355071 2136380 1018164 1984051 70450 873767 1976100 31003 1764623 372485 449792 1390330 342258 645867 2134761 1054757 927451 2220742 922299 18613 2211506 1936551 557207 1105549 1763977 1893503 881274 1892883 1204335 2071150 265319 591460 1695324 86105 1012312 1882195 290376 1447495 1362501 283190 829489 781063 992809 1888294 1819145 
89859,478335 624765 1202747 833145 333705 1953640 1431272 468455 1805030 1680932 960803 1579231 1535901 1653020 1968474 1940377 919250 1489271 12297 1806791 653061 598403 
89923,2066989 1460988 1272905 1789664 
90195,1575849 506437 981186 2043049 1811523 1792751 580689 143045 642804 228377 2212213 1536852 1622142 2112089 2125411 1358171 1975929 1452150 336880 1927702 217190 395109 2092210 1035358 1168472 1872727 1623254 936055 287175 1559622 746177 53567 209989 1148477 2113078 1850674 779185 2153646 1493293 1695788 2062769 1111717 235043 1591073 202522 691267 1187341 183563 1753482 222700 152197 1417476 1402626 1414618 1906456 1552099 1223157 542318 1469462 800767 1126381 2254572 1923691 659433 828908 1327447 1424851 1287759 1308348 536123 116023 1516068 1783791 1825170 1172848 
91723,434105 399734 1176497 1241646 944875 509796 186658 330209 918880 388752 114788 375444 1068752 531788 1199434 502665 820033 506816 1927189 718648 998703 1032990 702935 996718 
92349,580803 1918324 632036 628821 2194163 1852980 1646358 535921 503413 680565 688806 1778094 2122405 1786301 1753270 781813 1953795 1076107 1791302 1681491 
95362,1633392 936830 1346666 1600315 1165304 179380 511026 349360 964591 1997191 1083178 289001 991782 1504677 966884 650531 1120432 1527648 2080797 527131 215706 1270732 349396 2174883 2219792 1552079 257614 396045 1770060 845257 546759 949931 538818 
95404,125927 1955663 1152039 643738 72291 801443 26276 1020515 6690 
96162,973008 875785 556058 601955 623303 2024146 1537359 1094059 616997 138168 2203356 585966 853682 1654823 1896130 756057 1855847 336734 1254557 1603160 1400343 155404 1842839 1809925 
96931,1787970 1679049 2209223 689447 550195 1619811 412606 1696191 590067 1380037 2130751 1598138 1256005 811518 2083434 70524 408057 1252469 915188 1049172 353903 405102 1690855 1031296 231785 143719 1240550 902373 1842085 1709148 1167322 1350361 4089 702421 400852 47059 1836370 380239 1313996 2005067 1982664 2151347 892228 86979 2088385 543168 453053 150587 1393848 24887 138678 1138613 301874 1683229 2016942 789468 613319 1908522 198057 1491112 857253 1942347 735168 1629982 181789 272635 925039 11672 2125335 1819502 972692 1733906 892010 824686 774016 1836685 178059 1457158 1472003 437122 190721 1934414 558848 
98697,716535 831613 2002284 473545 2226932 1539049 1424281 344108 1084780 13899 131049 1577480 1659847 2196965 
102276,381684 1967037 1982135 2041500 2239640 1519759 1154694 2088425 1352292 481877 474675 1286447 175107 60415 2137642 382457 545321 1098486 2113008 50157 1903850 1578941 807912 2182063 2205412 1082851 2239312 515807 2188765 688860 650458 1808521 447440 1540556 2008778 427465 933320 1530054 578501 7108 1441611 614338 69148 225980 766646 1232820 213424 1350063 1988266 739495 1210786 472133 436638 685724 1939354 1586328 1985685 2167954 2030988 1927306 1867913 59271 1340035 1823618 2036865 605333 985980 1485430 1853301 1319796 810216 255165 135790 977258 994915 1491042 670620 1712733 1008731 651866 923225 2188631 2073936 309837 1749324 52811 2122568 1945415 942917 258628 2211905 17801 1976631 817972 132655 383274 842716 1595941 1314395 244764 1788954 149593 1977622 1801492 925459 1541392 1433870 1418114 806156 1239815 847876 
102580,1736023 1315797 822498 1541307 175815 1676088 1935585 508651 1053991 1600313 1428180 1502781 600260 710984 491637 364290 1712691 198585 1514285 1477757 281409 532013 1517609 1829839 2062461 1805116 1039661 1235330 2101891 1993164 2029081 430296 288607 2230042 1563688 1776077 2033961 1058818 1601403 562223 1488243 218899 1236093 251767 1055129 1099396 213573 546832 1424220 722673 2146403 1539978 994277 1823768 1716115 512056 570562 282798 629500 1251985 2240017 2068659 1442591 1054451 375172 1019239 2041102 1342179 2240713 423802 2193956 322613 1862851 1090872 1323937 1219486 1474951 1818782 1787442 97791 936950 137982 1747440 2117098 724948 667109 2055136 1440734 371671 2096332 1213011 1876935 1321411 1790474 1634752 1297960 1780723 1375149 1067946 26435 1561499 1774485 35729 2165648 733071 1918339 870283 415693 227137 734077 1014646 212341 582512 2108477 826220 667493 1865051 1211225 2146645 1506129 330057 813891 657728 2198842 1674039 2073393 1480413 33580 1427754 703783 1086750 2236188 2141461 1671444 224911 1147239 1287433 1092356 551680 100607 1163006 357115 1196281 344311 1532454 497888 270047 298206 1829597 677596 1277145 2121266 549586 554191 1486027 1374410 2141897 241526 1984196 2221173 977598 2156220 679094 1539765 1553588 1051251 2169008 80047 626972 310952 1122466 933536 1079322 1051289 1904792 1506243 977551 2096834 2014341 1724032 471160 1373811 1416818 1818735 920935 439905 1363547 1365593 1857294 1600083 2021436 960046 90664 2095143 1569830 2210907 677408 2225181 592922 759825 1655818 944648 546310 124419 811521 1727865 1486826 1290359 839404 1305213 271274 931411 1685988 11747 324558 1285062 646385 796045 129906 155482 250593 2092356 1393474 1364773 268504 157559 2214661 1528578 1084032 315645 425194 1423591 450768 637022 1514184 150564 245379 1275668 1329768 1281118 807005 2254426 1586739 1185288 454082 1515038 
103551,2057791 1295821 1373547 1205323 2000765 1796982 1088598 2116459 1196178 1456433 2230640 
104298,982215 1758587 2083831 728246 811295 872238 674669 1696684 1538599 1979497 1840615 763173 1712932 1956195 1788378 2146267 32154 52505 1673301 1571731 1007953 1881551 1925133 1364748 721527 403655 623558 466917 227905 750528 781355 1893725 1571793 103009 868447 305937 1165783 46926 
