AuthorId,PaperIds
56633,359381 454959 748295 1950696 480062 2046268 930301 656724 2005228 1703105 563099 241716 970705 781041 1230780 
59161,2246091 2192527 2003051 1912967 1861507 1625491 1541331 1475686 1442266 1183992 751197 228566 218372 
59975,2169586 2138415 2127312 2113233 1987323 1736733 1699970 1677792 1647618 1564626 1532854 1463518 1456684 1427254 1422549 1383988 1311816 1301441 1257303 1254033 1212918 1139679 1118468 1117705 1102329 1023463 1016889 1011894 864606 853355 848449 817693 802120 740871 722176 663236 630236 624201 592464 585903 562147 440633 409884 396639 384993 281719 235846 187566 152788 77105 60186 40290 
60745,2240491 2148306 2129016 2106533 2094432 2080665 2003488 1977030 1971672 1911853 1742641 1724259 1647390 1628209 1542489 1202462 1175255 1067860 990965 919473 911959 837431 766380 727361 610563 581811 563401 520723 517255 516937 419147 418124 400533 381825 337900 317580 294194 272361 245733 176284 168671 96458 52806 44627 36823 
64535,2016863 633511 976579 976579 976579 976579 976579 1661340 335003 927261 1461219 
64577,1386659 262909 638536 2059851 1304003 211998 1406500 63213 280492 1595144 383280 1219930 2051161 1886178 2124506 938834 1541120 1018039 1546418 716575 263381 821946 38100 2057798 293825 126463 1818594 
64788,2196613 1371250 1668268 2228586 1731772 810417 953816 1840918 718809 1027545 1491535 1206431 1074648 2023124 555975 704188 464558 587323 1919715 246408 1182112 1455661 391288 241664 649410 2253018 2221000 2056357 2248483 2084882 246006 1763412 4287 924324 306990 1231413 366288 472414 379226 1194977 906198 397152 2121439 1310259 827346 2110082 2008423 1847796 1738729 1626155 1211960 1024014 670268 162479 40222 687616 2099321 1857484 116949 2161303 2021584 1385472 9620 1345084 387571 1619489 2006100 1963282 1403130 238446 831185 965421 1225922 178899 1695265 985781 521523 307447 2197582 370933 1704846 1475907 555735 1554990 1378029 493938 1955592 1377880 671943 700606 1887825 54945 
65902,2216805 2204720 2182743 2174609 2164719 2143013 2125787 2114794 2102227 2078989 2037812 1991694 1954002 1948734 1879825 1861422 1832365 1827703 1802279 1767170 1765082 1762313 1716680 1671133 1606210 1562341 1532335 1501917 1440202 1424926 1377011 1365610 1331275 1319040 1304846 1287899 1275653 1240713 1223158 1222488 1188682 1170237 1156579 1137140 1098216 1056159 1053254 991341 977173 933271 928064 869160 863515 774572 754396 701772 642284 570321 531734 518041 458993 431441 409601 399920 398450 385191 372491 304409 264373 211901 193805 183920 161663 130628 117331 35530 34176 29684 
69106,2216517 2171534 2164446 2090085 1948561 1860853 1621417 1531260 1526520 1479977 1436228 1374647 1189923 1189923 1147723 1058966 1032694 982864 811011 771118 660755 509103 329409 328448 227124 215753 209711 177103 173352 123586 81258 54560 
70989,2033868 1979674 1954271 1868810 1842656 1729000 1710545 1679590 1571441 1367879 1194186 1176345 1047959 910427 817138 764870 699015 603128 418296 300794 167643 109357 72511 47333 709 
71270,2208008 1709320 1676549 1676299 1365487 1318670 1270484 1196699 1051708 1026646 989877 891352 760612 525155 293983 202871 
71894,2217204 1955567 698257 1433504 419996 175775 130814 1114553 1703291 1964589 366575 445959 1175660 138681 1894917 906864 274406 803595 189670 166734 1943273 1084253 823763 951406 1627801 190403 1675644 1198942 1914091 596969 1889144 1439629 1128308 1104970 921188 651199 411186 162092 661751 2083867 1266207 349379 2144102 1185695 101913 719727 1140013 649356 1223381 2215809 822872 419175 2185958 380001 244195 497910 390608 503925 1668717 1282096 1708760 1756015 2035434 1528051 1823966 334714 1299505 2206158 2198425 2171113 2025403 1941120 1782857 1566955 1427783 1022448 891553 578274 546327 526428 483248 381783 342951 300705 214659 151421 146202 2046958 2096211 2042783 1861695 1703406 1607090 1415097 1044948 850788 771280 509964 434790 573600 1619819 
72267,1957942 1449168 127904 39746 459133 664981 664981 459274 459274 1530885 332883 1911406 1911406 1828980 1828980 1884112 1884112 1661562 1661562 1539005 2155508 2155508 593760 1478952 589078 1617934 101387 773906 428655 2033253 27172 749809 749809 1954322 106645 388011 388011 2126495 1446227 1991540 1516372 1156294 1016273 403712 120384 496579 824058 536408 712952 1455244 790522 866546 12040 1635138 562512 1795605 908588 577527 1519788 996265 778235 1105462 
73294,1854625 1808216 1159437 1560297 192281 843951 1177895 995779 2069290 2048888 928409 1560517 1021335 1666342 1570213 277208 2218198 2181428 1049660 302971 1181470 1881658 1771362 1886917 1340214 2006533 2248347 1358059 1237242 1563211 987059 227459 
74285,1989467 261507 2139559 684716 1830459 1726158 1480695 10438 516073 2097756 386138 45394 1902488 1663190 1419974 1257249 897605 811348 84723 72360 2154649 229640 
74901,1959519 1210889 456076 1583045 1678410 1751506 551784 1873080 235765 8842 1811993 39151 1042629 1726952 1714496 1875726 2035936 2111959 1238434 1842014 787399 1577623 887240 1082104 234852 1298142 1616505 844303 649960 1468285 550012 1238389 1471577 1846713 2224966 1063187 2062288 1189878 1815337 4032 509091 615049 951022 342637 
75651,2107881 948765 473927 
76411,1913882 1549403 169923 54555 738033 860466 2168995 1878244 786542 
77110,2081398 1724585 1718430 1296350 1253720 1073785 1027318 944993 832289 599562 183529 135051 118564 91177 
77711,2049783 74735 67025 1478280 1281991 843863 2209456 1359533 1416952 1758301 495813 491882 80687 525195 218858 301000 1572741 861533 
78493,316260 1916790 461932 2108956 2043490 647166 644370 510805 1993510 862437 40890 184896 65777 1886684 1426602 1874034 2100172 969406 2210248 464720 260341 670560 178843 896287 1588883 206302 65908 2052403 
78599,1255070 1927422 2043222 1646043 1821033 1612821 1365958 594640 1181769 
80457,1875447 1415545 1326649 1974484 595859 601309 619772 822683 1538758 802393 1913286 411818 1202918 977857 1425912 1357769 2089969 691317 516461 453992 321346 31747 93207 93207 1016983 
80767,1387931 2082637 1275187 1206241 441534 871818 301622 1086480 1983499 
82062,2258857 2243126 2221125 2212179 2206661 2206589 2183346 2153031 2064637 2040210 2034279 1981585 1960799 1960023 1923646 1894700 1858217 1836651 1754089 1695022 1670599 1667632 1662495 1639916 1636588 1603203 1585820 1548609 1486820 1475875 1452430 1421517 1362426 1348285 1312977 1308230 1280107 1272186 1251752 1216045 1188450 1169404 1120320 1002252 970405 956166 929413 906775 900047 843443 806052 791167 776010 773260 765656 746700 735737 645652 640889 616475 554755 506963 425234 371770 347121 320184 315827 282113 189165 154703 153455 150154 91676 72256 56501 22412 
82268,1970891 1404352 1081691 762018 1133983 366720 1320169 1956925 1514358 1291054 351998 94483 1472908 705474 2122651 1932063 1865682 1419970 1351026 1510429 832225 1435236 1248923 1305771 626482 
83144,70500 1449681 2154038 1842205 2203681 1282731 1185999 265916 2157979 2180548 1972879 1941037 973399 1291235 1031921 553012 1343926 846619 733499 63736 840687 671137 970146 1831039 1447775 82923 1694646 1778075 17300 360580 1186577 869778 2014725 1459724 1571827 1151570 2041988 965487 1591643 301484 291915 1076944 1258428 423790 252628 895258 
83382,2252625 2188012 2124659 2066380 2035268 2017700 2004456 1986699 1769091 1767413 1611181 1528956 1509480 1497963 1466419 1199766 1167894 1153868 853000 723869 628568 482660 307319 270314 208752 
86186,1181744 1181744 432250 432250 2116973 2116973 1006887 202724 281148 281148 2129033 2129033 192559 192559 1249092 1249092 164607 1621389 1621389 661658 702243 702243 1194859 1194859 1844022 2235304 2045614 1933665 1755690 1572249 1135168 876484 2145360 1188730 602978 141489 706848 775476 775476 2056515 2056515 1562273 1562273 105959 105959 1521130 1521130 719952 719952 196496 196496 2216170 2216170 1311057 1311057 1773252 1773252 2097438 2097438 1447630 1447630 325945 325945 2238771 2238771 828071 828071 674367 674367 1073299 1073299 
86906,2079799 2079799 488344 488344 1464600 1464600 1464600 1303401 1073476 2056881 2206916 1726144 873332 767398 90933 90933 90933 1811410 2105723 99742 127986 1253022 1062395 742499 1940429 1940429 663639 663639 638987 375638 2105331 1494637 1434544 2035661 2166135 42907 1812044 208624 303064 303064 303064 1567872 1567872 1436006 1207888 1207888 24701 24701 353944 630141 630141 1197023 1053911 666242 666242 1678606 1421243 1421243 1858960 681355 272012 1726533 1177962 911477 1315353 1083837 1612384 529017 460774 613870 1915153 99274 1972960 862686 322090 1609870 1074824 1203299 706205 1743574 2103509 2029268 825545 885857 512860 2247749 547586 1290665 2133046 2133046 2133046 1831158 1228062 1228062 1301000 1455499 1455499 682493 682493 682493 1421939 1421939 2214152 2214152 2102646 1973957 1911921 1911921 1765706 1698653 1450249 1444010 786108 776736 751774 751774 447904 447904 78160 78160 1392163 1392163 883087 883087 1786478 360227 330397 1117215 1285305 
87472,2062807 1882432 1828502 1708319 1687764 1683152 1061055 976964 865589 828718 605549 529513 477271 465888 349757 
87909,440121 1695026 250263 1707832 1529456 1031463 1505825 435669 294735 45413 559111 305619 1171754 1456880 2020892 1953580 1284432 1989355 2082109 1548806 1531850 1262957 1223215 2186384 2102941 1863417 1130868 807907 392304 224723 1066628 992238 671673 2148167 838624 1746686 278174 826933 926581 353384 1919776 683112 1668730 1606256 1437156 560100 340726 2223637 1057404 780339 546018 1830180 1652295 1118047 440696 360405 245336 2257741 2255342 2239345 2102534 2089369 1859762 1718607 1552578 1416437 1370545 1166804 871337 860446 680316 99336 69725 166358 1195806 506285 135139 2208742 1033133 1476838 1563027 2126976 1884736 290950 1813896 1504840 213031 2169300 1624333 1551585 1522074 635031 162903 807211 2083696 1370215 1005390 700258 359419 1223234 1497663 1286771 618548 1741232 671271 1885110 205341 54792 558505 568402 1521375 887384 1511088 23212 57405 2240534 1913786 1898594 1898002 1124830 927725 180864 15733 1781944 795772 814451 1595852 1998492 1057745 92431 297897 88823 1487141 1084378 542873 1167814 263424 1691003 136941 69143 1761210 2087464 874578 1877661 1635198 751854 181920 1139491 1129042 421586 1210332 895036 601109 1902469 2244664 1919076 1910496 1209522 575359 477446 291265 27969 1979786 2168601 493723 2092884 1180316 1377968 895039 1984422 1604348 2060395 1053887 1008040 862949 2193615 890736 1627248 1000989 532497 1783832 2213724 1244662 976751 501416 393569 1602621 1170446 1645701 1458665 1154251 360076 1865583 204028 2216522 2166733 1801497 1783386 1491566 2173176 2074675 1858415 1475656 702135 660506 378305 1822081 1561088 1109399 1408198 1218623 696632 665820 1290248 2014510 579647 1261586 
88726,1460231 99701 93652 1780209 1987864 943598 1252851 1662781 1242111 1510174 1722672 2175928 288551 531081 188837 2229813 1180852 60128 952238 1883552 142227 1819345 1374814 306930 1567118 806767 356123 29254 1454286 1915064 1523022 1944105 1250115 1987676 1161155 826592 1715449 
88739,332612 401801 2126871 532064 160953 888195 1178554 1226631 2222061 1983312 1820377 1721849 1700688 1555996 1385347 1149644 956067 878052 819615 760429 334483 295573 277968 134706 52371 50976 
89390,2164265 1580057 438227 537547 1956368 1640308 2105208 1831543 1660132 1463702 2099732 142021 1716256 1390330 402921 2220742 1105549 1695324 1335273 616957 1562557 1380897 1686359 1657959 631633 926245 1036811 1001442 1204335 546919 441203 839274 854730 447954 932610 469749 2023690 197533 98947 829489 1106930 1764623 1712386 2134761 1892883 1154723 1362501 266762 1882195 1447495 1605088 444099 1984051 506419 374805 771814 385365 1976100 655835 1106258 15276 2230538 927451 365590 1353028 2202879 7071 1086716 645867 367147 125883 363514 2079952 2059691 2078907 283190 1322918 2098935 342258 2139167 608153 898092 1767276 1042367 2136380 1458629 1233017 714915 703482 1533350 526844 1893503 1447053 881274 761033 2071150 1032255 112606 1467407 661943 922299 917679 352157 1122283 1355071 703789 1395784 1028335 863316 1297310 723590 826359 2208252 395961 265621 1215615 83369 867989 1282098 958929 181704 2222964 591460 2123322 796560 1127457 1995802 1669172 1132517 833964 2211506 2140289 2031757 1503093 1137987 88984 31003 921510 1910145 506188 2202433 1888294 510995 1763977 1854445 1018164 657837 115025 1936551 1012312 70450 1665986 1469864 781063 290376 86105 1101300 872755 1424258 1037759 587958 1233550 2158501 617864 34633 908393 1936120 1704239 2126883 1955701 1922228 1898039 1565592 1344006 1054238 937323 899692 733237 571660 479899 180023 152105 1075342 2063030 995195 873767 1318331 312724 670599 1338856 2115907 1180331 1192515 133965 877955 20225 1190151 2042218 2208636 18613 1557958 1001589 1784452 878388 692127 1302035 196941 2190885 181028 203436 1959923 1525297 1484860 1211322 2016902 598742 31166 928516 199116 4106 1034809 1937772 1254755 1521048 543801 449974 489719 1656381 1182569 1471069 2053473 1237517 1706707 1237839 688479 557207 1945237 992809 261472 449792 665765 265319 1054757 1256921 1819145 1370875 372485 
89859,1968474 1953640 1940377 1806791 1805030 1680932 1653020 1579231 1535901 1489271 1431272 1202747 960803 919250 833145 653061 624765 598403 478335 468455 333705 12297 
89923,2066989 1789664 1460988 1272905 
90195,746177 1927702 53567 779185 1111717 691267 222700 183563 152197 116023 202522 828908 209989 1187341 228377 659433 1552099 2212213 1536852 2254572 2062769 1287759 1591073 336880 1825170 1148477 1575849 1414618 1622142 1417476 1906456 1923691 800767 143045 1308348 1035358 1753482 235043 2092210 217190 542318 1516068 1850674 1327447 287175 981186 1783791 1168472 1424851 2112089 1126381 1223157 2153646 1469462 1172848 1623254 1452150 1493293 642804 395109 1811523 1872727 1695788 1559622 580689 2125411 1975929 1792751 2113078 2043049 1402626 536123 1358171 936055 506437 
91723,1927189 1241646 1199434 1176497 1068752 1032990 998703 996718 944875 918880 820033 718648 702935 531788 509796 506816 502665 434105 399734 388752 375444 330209 186658 114788 
92349,580803 2194163 2122405 1953795 1918324 1852980 1791302 1786301 1753270 1681491 1646358 1076107 781813 688806 680565 632036 628821 535921 503413 1778094 
95362,2219792 2174883 2080797 1997191 1770060 1633392 1600315 1552079 1527648 1504677 1346666 1270732 1165304 1120432 1083178 991782 966884 964591 949931 936830 845257 650531 546759 538818 527131 511026 396045 349396 349360 289001 257614 215706 179380 
95404,1955663 1152039 1020515 801443 643738 125927 72291 26276 6690 
96162,1842839 336734 585966 1603160 138168 155404 1896130 1855847 756057 1654823 875785 1809925 1254557 973008 853682 616997 556058 1094059 623303 1537359 2203356 601955 2024146 1400343 
96931,2209223 2151347 2130751 2125335 2088385 2083434 2016942 2005067 1982664 1942347 1934414 1908522 1842085 1836685 1836370 1819502 1733906 1709148 1696191 1690855 1683229 1679049 1629982 1619811 1598138 1491112 1472003 1457158 1393848 1380037 1350361 1313996 1256005 1252469 1240550 1167322 1138613 1049172 1031296 972692 925039 915188 902373 892228 892010 857253 824686 811518 789468 774016 735168 702421 689447 613319 590067 558848 550195 543168 453053 437122 412606 408057 405102 400852 380239 353903 301874 272635 231785 198057 190721 181789 178059 150587 143719 138678 86979 70524 47059 24887 11672 4089 1787970 
98697,2226932 2196965 2002284 1659847 1577480 1539049 1424281 1084780 831613 716535 473545 344108 131049 13899 
102276,977258 225980 2211905 739495 614338 1441611 1519759 925459 1808521 1749324 1314395 1154694 766646 2137642 1823618 2205412 1350063 69148 605333 1286447 817972 688860 52811 1967037 2088425 1418114 578501 1008731 381684 60415 2239640 810216 1903850 1541392 1985685 1319796 985980 650458 481877 2008778 1982135 132655 942917 2167954 447440 1098486 213424 255165 258628 1977622 2113008 175107 436638 59271 685724 923225 1352292 1595941 1530054 7108 2041500 1340035 1485430 2239312 2036865 1788954 1232820 515807 2122568 1927306 1491042 472133 1945415 1578941 309837 149593 651866 427465 1988266 1976631 1540556 1210786 1082851 474675 1586328 2182063 994915 383274 1939354 847876 545321 1853301 2188631 1712733 1433870 933320 807912 670620 50157 17801 1801492 1239815 842716 2030988 135790 2188765 1867913 806156 382457 2073936 244764 
